Linea;NodoA;NodoB;TIEMPO;DISTANCIA;FLUJO_LIN;FLUJO_TOT;TASA_USO;SUBEN_NA;SUBEN_NB;BAJAN_NA;BAJAN_NB
   1142 114 regreso ;2013;2014;  0.4;  0.1;   796;  3362;  2.0;  0.0;  0.0;  0.0;  0.0
   1142 114 regreso ;2014;2021;  0.5;  0.3;   796;  2015;  2.0;  0.0;  0.0;  0.0;  0.0
   1142 114 regreso ;2021;2020;  0.2;  0.2;   796;  1975;  2.0;  0.0;  0.7;  0.0;  0.0
   1142 114 regreso ;2020;2019;  0.1;  0.1;   797;  1384;  2.0;  0.7; 21.5;  0.0;  1.9
   1142 114 regreso ;2019;8002;  0.6;  0.4;   816;  1423;  2.1; 21.5;108.1;  1.9;377.1
   1142 114 regreso ;8002;8001;  0.2;  0.1;   548;  1880;  1.4;108.1;  7.2;377.1;  6.6
   1142 114 regreso ;8001;5006;  0.1;  0.1;   548;  1326;  1.4;  7.2; 31.1;  6.6;208.1
   1142 114 regreso ;5006;5004;  0.6;  0.3;   371;  1003;  0.9; 31.1;  3.0;208.1;128.7
   1142 114 regreso ;5004;9003;  1.1;  0.6;   245;   666;  0.6;  3.0; 10.1;128.7;  4.5
   1142 114 regreso ;9003;9002;  0.3;  0.1;   251;   676;  0.6; 10.1;  5.0;  4.5;  1.7
   1142 114 regreso ;9002;10013;  0.2;  0.1;   254;   683;  0.7;  5.0;  2.1;  1.7; 25.9
   1142 114 regreso ;10013;75012;  0.5;  0.1;   230;  1121;  0.6;  2.1;  0.0; 25.9;  0.0
   1142 114 regreso ;75012;10011;  0.2;  0.1;   230;  1097;  0.6;  0.0;  0.0;  0.0;  0.0
   1142 114 regreso ;10011;10010;  0.3;  0.1;   230;  1097;  0.6;  0.0;  0.0;  0.0;  0.0
   1142 114 regreso ;10010;10009;  0.1;  0.1;   230;  1089;  0.6;  0.0;  0.0;  0.0;  0.0
   1142 114 regreso ;10009;10008;  0.4;  0.2;   230;  1089;  0.6;  0.0;  8.2;  0.0;  0.0
   1142 114 regreso ;10008;75002;  1.2;  0.7;   238;  1230;  0.6;  8.2;  0.0;  0.0;  1.5
   1142 114 regreso ;75002;94003;  1.2;  0.3;   237;  1228;  0.6;  0.0;  0.0;  1.5;  0.0
   1142 114 regreso ;94003;94002;  0.5;  0.1;   237;  1183;  0.6;  0.0;  2.8;  0.0;173.3
   1142 114 regreso ;94002;94001;  0.3;  0.2;    66;   428;  0.2;  2.8;  0.8;173.3;  4.3
   1142 114 regreso ;94001;12009;  0.6;  0.4;    63;   430;  0.2;  0.8;  0.0;  4.3;  0.0
   1142 114 regreso ;12009;12005;  1.1;  0.5;    63;   430;  0.2;  0.0;  1.8;  0.0; 12.8
   1142 114 regreso ;12005;79004;  0.8;  0.3;    52;   397;  0.1;  1.8;  0.0; 12.8;  4.9
   1142 114 regreso ;79004;79001;  0.9;  0.3;    47;   441;  0.1;  0.0;  0.0;  4.9; 47.1
   1142 114 regreso ;79001;13003;  0.6;  0.4;     0;   169;  0.0;  0.0;  0.0; 47.1;  0.0
   1142 114 regreso ;13003;13001;  1.4;  0.5;     0;   169;  0.0;  0.0;  0.0;  0.0;  0.0
   1142 114 regreso ;13001;13002;  0.6;  0.4;     0;     0;  0.0;  0.0;  0.0;  0.0;  0.0
   1142 114 regreso ;13002;13004;  1.4;  0.5;     0;     0;  0.0;  0.0;  0.0;  0.0;  0.0
   1142 114 regreso ;13004;13005;  0.5;  0.2;     0;     0;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;13001;13003;  0.9;  0.5;     0;     2;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;13003;79001;  1.3;  0.4;     0;     2;  0.0;  0.0;  0.3;  0.0;  0.0
   1191 119 ida     ;79001;79004;  0.7;  0.3;     0;   152;  0.0;  0.3;  1.8;  0.0;  0.0
   1191 119 ida     ;79004;79003;  0.3;  0.2;     2;    67;  0.0;  1.8;  0.0;  0.0;  0.0
   1191 119 ida     ;79003;12003;  0.8;  0.3;     2;    67;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;12003;12002;  0.4;  0.2;     2;   143;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;12002;12006;  0.2;  0.1;     2;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;12006;76001;  0.8;  0.3;     2;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;76001;76005;  0.3;  0.2;     2;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;76005;76009;  1.2;  0.5;     2;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;76009;76011;  0.5;  0.2;     2;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;76011;76012;  0.5;  0.2;     2;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;76012;76013;  0.9;  0.4;     2;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;76013;94004;  0.8;  0.4;     2;   363;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;94004;94005;  0.5;  0.1;     2;   363;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;94005;75004;  2.1;  0.6;     2;   305;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;75004;75006;  0.2;  0.1;     2;   305;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;75006;75008;  0.4;  0.2;     2;     3;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;75008;10010;  0.5;  0.2;     2;     3;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;10010;10011;  0.4;  0.1;     2;  1389;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;10011;75012;  0.2;  0.1;     2;  1601;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;75012;10005;  0.6;  0.3;     2;     3;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;10005;10001;  0.7;  0.4;     2;     3;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;10001;10003;  0.4;  0.2;     2;     3;  0.0;  0.0;  9.3;  0.0;  0.0
   1191 119 ida     ;10003;2001;  0.4;  0.2;    11;   959;  0.1;  9.3; 14.2;  0.0;  1.2
   1191 119 ida     ;2001;11018;  0.7;  0.3;    24;  3185;  0.2; 14.2;  0.0;  1.2;  0.7
   1191 119 ida     ;11018;11012;  1.3;  0.2;    24;  1887;  0.2;  0.0;  0.0;  0.7;  0.0
   1191 119 ida     ;11012;11001;  0.8;  0.4;    24;  1887;  0.2;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;11001;11013;  1.1;  0.5;    24;  1241;  0.2;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;11013;11020;  0.3;  0.3;    24;  1241;  0.2;  0.0; 18.7;  0.0;  0.0
   1191 119 ida     ;11020;2004;  0.6;  0.3;    42;  2050;  0.4; 18.7;  2.1;  0.0;  0.0
   1191 119 ida     ;2004;2006;  0.2;  0.1;    45;  3765;  0.4;  2.1;  2.4;  0.0;  0.0
   1191 119 ida     ;2006;2009;  0.4;  0.2;    47;  3765;  0.4;  2.4;  0.0;  0.0;  0.0
   1191 119 ida     ;2009;2012;  0.6;  0.3;    47;  3765;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;2012;2016;  0.5;  0.3;    47;  4037;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;2016;2018;  0.1;  0.1;    47;  2993;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;2018;2023;  0.3;  0.2;    47;  2993;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;2023;7004;  0.8;  0.3;    47;  3133;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;7004;6007;  0.3;  0.1;    47;  3853;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;6007;6009;  0.1;  0.0;    47;  3853;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;6009;6006;  0.1;  0.0;    47;  3853;  0.4;  0.0;  6.0;  0.0;  0.1
   1191 119 ida     ;6006;16001;  0.8;  0.2;    53;  4039;  0.4;  6.0;  7.7;  0.1;  0.0
   1191 119 ida     ;16001;15005;  0.3;  0.2;    60;  2595;  0.5;  7.7;  0.0;  0.0;  0.0
   1191 119 ida     ;15005;16005;  0.3;  0.2;    60;  2595;  0.5;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;16005;17001;  0.2;  0.1;    60;  2595;  0.5;  0.0;  0.2;  0.0;  0.0
   1191 119 ida     ;17001;17005;  0.3;  0.2;    61;  2438;  0.5;  0.2; 13.3;  0.0;  3.6
   1191 119 ida     ;17005;20005;  0.4;  0.2;    70;   615;  0.6; 13.3;  0.0;  3.6;  0.0
   1191 119 ida     ;20005;20004;  0.9;  0.3;    70;   615;  0.6;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;20004;20003;  0.1;  0.1;    70;    98;  0.6;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;20003;20002;  0.1;  0.1;    70;  1485;  0.6;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;20002;21001;  1.3;  0.6;    70;  2290;  0.6;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;21001;22003;  0.8;  0.3;    70;    98;  0.6;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;22003;34002;  0.2;  0.2;    70;    98;  0.6;  0.0;  3.1;  0.0;  0.0
   1191 119 ida     ;34002;34001;  0.6;  0.1;    73;  2903;  0.6;  3.1;  0.9;  0.0;  0.6
   1191 119 ida     ;34001;34009;  0.2;  0.1;    74;  5921;  0.6;  0.9;  0.0;  0.6;  0.0
   1191 119 ida     ;34009;26002;  0.7;  0.5;    74;  5251;  0.6;  0.0;  3.7;  0.0;  0.0
   1191 119 ida     ;26002;26004;  0.4;  0.1;    78;  3659;  0.7;  3.7;  2.3;  0.0;  0.7
   1191 119 ida     ;26004;26005;  0.3;  0.1;    79;  3046;  0.7;  2.3;  0.0;  0.7;  0.0
   1191 119 ida     ;26005;37004;  1.0;  0.4;    79;  3046;  0.7;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;37004;37009;  0.2;  0.1;    79;  3046;  0.7;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;37009;37008;  0.3;  0.1;    79;   110;  0.7;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;37008;37012;  0.1;  0.1;    79;   110;  0.7;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;37012;29003;  0.6;  0.2;    79;   110;  0.7;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;29003;29019;  0.3;  0.1;    79;   110;  0.7;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;29019;29002;  0.7;  0.2;    79;   110;  0.7;  0.0;  1.0;  0.0; 19.7
   1191 119 ida     ;29002;29006;  0.4;  0.3;    60;    83;  0.5;  1.0;  0.0; 19.7;  0.0
   1191 119 ida     ;29006;29009;  0.9;  0.3;    60;    83;  0.5;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;29009;29013;  0.4;  0.1;    60;  3991;  0.5;  0.0; 10.1;  0.0; 13.5
   1191 119 ida     ;29013;30003;  2.2;  0.8;    57;  3416;  0.5; 10.1;  5.1; 13.5;  7.1
   1191 119 ida     ;30003;30002;  0.2;  0.1;    55;  3383;  0.5;  5.1;  0.0;  7.1;  0.0
   1191 119 ida     ;30002;30001;  0.4;  0.1;    55;  3383;  0.5;  0.0;  0.0;  0.0;  4.1
   1191 119 ida     ;30001;33002;  0.5;  0.2;    51;  3840;  0.4;  0.0;  0.0;  4.1;  0.2
   1191 119 ida     ;33002;33005;  0.7;  0.3;    51;  3828;  0.4;  0.0;  0.0;  0.2;  0.0
   1191 119 ida     ;33005;33010;  0.2;  0.1;    51;  3828;  0.4;  0.0;  0.0;  0.0;  0.7
   1191 119 ida     ;33010;49001;  0.5;  0.3;    50;  4627;  0.4;  0.0;  0.0;  0.7;  0.0
   1191 119 ida     ;49001;33010;  0.5;  0.3;    50;  2939;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;33010;49001;  0.5;  0.3;    50;  4627;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;49001;49005;  1.9;  0.1;    50;  3812;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;49005;49006;  0.2;  0.1;    50;  3812;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;49006;49009;  0.3;  0.1;    50;  1819;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;49009;49013;  0.4;  0.1;    50;  1819;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;49013;49017;  0.3;  0.1;    50;  1819;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;49017;51002;  0.4;  0.1;    50;   246;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;51002;51005;  0.3;  0.2;    50;   246;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;51005;51006;  0.4;  0.1;    50;   246;  0.4;  0.0;  0.0;  0.0;  2.2
   1191 119 ida     ;51006;51007;  0.6;  0.1;    48;  5225;  0.4;  0.0;  0.0;  2.2;  0.0
   1191 119 ida     ;51007;51008;  0.3;  0.1;    48;  5040;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;51008;51013;  0.5;  0.1;    48;  6020;  0.4;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;51013;51017;  0.6;  0.1;    48;  6020;  0.4;  0.0;  0.9;  0.0; 17.6
   1191 119 ida     ;51017;51020;  0.3;  0.1;    31;  2690;  0.3;  0.9;  1.8; 17.6;  5.5
   1191 119 ida     ;51020;52007;  0.2;  0.1;    28;  2330;  0.2;  1.8;  0.0;  5.5;  0.0
   1191 119 ida     ;52007;57002;  0.7;  0.4;    28;  2330;  0.2;  0.0;  2.1;  0.0;  2.3
   1191 119 ida     ;57002;57008;  0.3;  0.2;    27;  2215;  0.2;  2.1;  0.0;  2.3;  0.0
   1191 119 ida     ;57008;57014;  0.2;  0.1;    27;  1926;  0.2;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;57014;57018;  0.2;  0.1;    27;  1926;  0.2;  0.0;  0.0;  0.0;  2.4
   1191 119 ida     ;57018;57020;  0.2;  0.1;    25;  1887;  0.2;  0.0;  0.0;  2.4;  0.0
   1191 119 ida     ;57020;57021;  0.2;  0.1;    25;  1887;  0.2;  0.0;  2.4;  0.0;  3.5
   1191 119 ida     ;57021;58001;  0.3;  0.2;    24;  1837;  0.2;  2.4;  0.0;  3.5;  0.0
   1191 119 ida     ;58001;58002;  0.3;  0.1;    24;  2048;  0.2;  0.0;  0.0;  0.0;  0.4
   1191 119 ida     ;58002;58004;  0.5;  0.2;    23;  2043;  0.2;  0.0;  0.0;  0.4;  0.0
   1191 119 ida     ;58004;58005;  0.4;  0.2;    23;  2043;  0.2;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;58005;60002;  0.2;  0.1;    23;  2043;  0.2;  0.0;  0.3;  0.0; 11.6
   1191 119 ida     ;60002;61001;  0.3;  0.1;    12;  1828;  0.1;  0.3;  0.0; 11.6;  0.0
   1191 119 ida     ;61001;60004;  0.2;  0.2;    12;  2120;  0.1;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;60004;60005;  0.4;  0.3;    12;  2120;  0.1;  0.0;  0.0;  0.0; 12.1
   1191 119 ida     ;60005;60006;  0.4;  0.2;     0;  1328;  0.0;  0.0;  0.0; 12.1;  0.0
   1191 119 ida     ;60006;60007;  0.2;  0.1;     0;  1328;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;60007;60012;  0.4;  0.2;     0;  1328;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;60012;66003;  0.5;  0.2;     0;   931;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;66003;66006;  0.3;  0.2;     0;   931;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;66006;66005;  0.2;  0.1;     0;     0;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;66005;66002;  0.4;  0.2;     0;     0;  0.0;  0.0;  0.0;  0.0;  0.0
   1191 119 ida     ;66002;66003;  0.2;  0.1;     0;   462;  0.0;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;12001;79001;  0.6;  0.3;    49;   120;  0.1; 49.2;  3.6;  0.0;  9.1
   1211 121 ida     ;79001;79004;  0.7;  0.3;    44;   152;  0.1;  3.6;  0.0;  9.1;  0.0
   1211 121 ida     ;79004;79003;  0.3;  0.2;    44;    67;  0.1;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;79003;12003;  0.8;  0.3;    44;    67;  0.1;  0.0;  0.0;  0.0;  0.7
   1211 121 ida     ;12003;12002;  0.4;  0.2;    43;   143;  0.1;  0.0;  0.0;  0.7;  0.0
   1211 121 ida     ;12002;12007;  0.2;  0.1;    43;    82;  0.1;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;12007;76003;  0.6;  0.3;    43;    82;  0.1;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;76003;76010;  1.0;  0.4;    43;    82;  0.1;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;76010;76014;  0.2;  0.1;    43;    82;  0.1;  0.0;169.5;  0.0;  0.5
   1211 121 ida     ;76014;76013;  0.5;  0.2;   212;   579;  0.5;169.5;  0.0;  0.5;  0.0
   1211 121 ida     ;76013;94004;  0.8;  0.4;   212;   363;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;94004;94005;  0.5;  0.1;   212;   363;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;94005;75004;  2.1;  0.6;   212;   305;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;75004;75006;  0.2;  0.1;   212;   305;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;75006;75005;  0.7;  0.3;   212;   302;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;75005;75007;  0.4;  0.2;   212;   302;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;75007;75009;  0.4;  0.1;   212;   302;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;75009;75010;  0.6;  0.2;   212;   259;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;75010;10011;  0.3;  0.1;   212;   212;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;10011;75012;  0.2;  0.1;   212;  1601;  0.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;75012;10013;  0.3;  0.1;   212;  1101;  0.5;  0.0; 13.0;  0.0;  8.6
   1211 121 ida     ;10013;10004;  0.7;  0.3;   216;   994;  0.5; 13.0;  0.0;  8.6;  0.0
   1211 121 ida     ;10004;10002;  0.5;  0.3;   216;   994;  0.5;  0.0; 65.3;  0.0;  0.7
   1211 121 ida     ;10002;10003;  0.0;  0.0;   281;  1296;  0.6; 65.3; 46.9;  0.7;  4.9
   1211 121 ida     ;10003;2001;  0.4;  0.2;   323;   959;  0.7; 46.9; 72.6;  4.9; 24.1
   1211 121 ida     ;2001;11018;  0.7;  0.3;   372;  3185;  0.8; 72.6;  0.0; 24.1; 32.9
   1211 121 ida     ;11018;11012;  1.3;  0.2;   339;  1887;  0.7;  0.0;  0.0; 32.9;  0.0
   1211 121 ida     ;11012;11001;  0.8;  0.4;   339;  1887;  0.7;  0.0;  0.0;  0.0;  1.0
   1211 121 ida     ;11001;11013;  1.1;  0.5;   338;  1241;  0.7;  0.0;  0.0;  1.0;  0.0
   1211 121 ida     ;11013;11020;  0.3;  0.3;   338;  1241;  0.7;  0.0; 87.5;  0.0;  0.0
   1211 121 ida     ;11020;2004;  0.6;  0.3;   425;  2050;  0.9; 87.5; 26.0;  0.0;  0.0
   1211 121 ida     ;2004;2006;  0.2;  0.1;   451;  3765;  1.0; 26.0;  9.5;  0.0;  0.0
   1211 121 ida     ;2006;2009;  0.4;  0.2;   461;  3765;  1.0;  9.5;  0.0;  0.0;  0.0
   1211 121 ida     ;2009;2012;  0.6;  0.3;   461;  3765;  1.0;  0.0;  0.4;  0.0;  0.0
   1211 121 ida     ;2012;2016;  0.5;  0.3;   461;  4037;  1.0;  0.4; 29.5;  0.0;  0.0
   1211 121 ida     ;2016;2018;  0.1;  0.1;   490;  2993;  1.1; 29.5;  0.0;  0.0;  0.0
   1211 121 ida     ;2018;2023;  0.3;  0.2;   490;  2993;  1.1;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;2023;7004;  0.8;  0.3;   490;  3133;  1.1;  0.0;  0.0;  0.0;  8.7
   1211 121 ida     ;7004;6007;  0.3;  0.1;   482;  3853;  1.0;  0.0;  0.0;  8.7;  0.0
   1211 121 ida     ;6007;6009;  0.1;  0.0;   482;  3853;  1.0;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;6009;6006;  0.1;  0.0;   482;  3853;  1.0;  0.0; 24.3;  0.0;  0.9
   1211 121 ida     ;6006;16001;  0.8;  0.2;   505;  4039;  1.1; 24.3; 45.9;  0.9;  0.2
   1211 121 ida     ;16001;15005;  0.3;  0.2;   551;  2595;  1.2; 45.9;  0.0;  0.2;  0.0
   1211 121 ida     ;15005;16005;  0.3;  0.2;   551;  2595;  1.2;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;16005;17001;  0.2;  0.1;   551;  2595;  1.2;  0.0;  0.8;  0.0;  0.0
   1211 121 ida     ;17001;17005;  0.3;  0.2;   552;  2438;  1.2;  0.8; 55.3;  0.0; 19.1
   1211 121 ida     ;17005;18005;  0.6;  0.4;   588;  1996;  1.3; 55.3; 12.0; 19.1;  6.2
   1211 121 ida     ;18005;18006;  0.7;  0.2;   594;  4562;  1.3; 12.0;  0.0;  6.2;  0.0
   1211 121 ida     ;18006;20001;  0.7;  0.3;   594;  4562;  1.3;  0.0;  2.2;  0.0;  0.0
   1211 121 ida     ;20001;23007;  0.6;  0.3;   596;  2370;  1.3;  2.2; 88.0;  0.0;  4.3
   1211 121 ida     ;23007;22001;  1.3;  0.7;   680;   966;  1.5; 88.0;  0.0;  4.3;  0.9
   1211 121 ida     ;22001;22002;  0.2;  0.1;   679;  2899;  1.5;  0.0;112.3;  0.9; 74.8
   1211 121 ida     ;22002;34001;  0.3;  0.2;   716;  3032;  1.5;112.3; 10.3; 74.8; 43.1
   1211 121 ida     ;34001;34009;  0.2;  0.1;   683;  5921;  1.5; 10.3;  8.2; 43.1;  0.0
   1211 121 ida     ;34009;26002;  0.7;  0.5;   692;  5251;  1.5;  8.2;  5.1;  0.0;  0.0
   1211 121 ida     ;26002;26004;  0.4;  0.1;   697;  3659;  1.5;  5.1;  9.8;  0.0;  6.4
   1211 121 ida     ;26004;26005;  0.3;  0.1;   700;  3046;  1.5;  9.8;  0.0;  6.4;  0.0
   1211 121 ida     ;26005;37004;  1.0;  0.4;   700;  3046;  1.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;37004;37009;  0.2;  0.1;   700;  3046;  1.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;37009;38002;  0.5;  0.2;   700;  2936;  1.5;  0.0;  7.5;  0.0; 27.7
   1211 121 ida     ;38002;38005;  0.1;  0.1;   680;  2231;  1.5;  7.5;  0.0; 27.7;  0.0
   1211 121 ida     ;38005;38006;  0.4;  0.2;   680;  2231;  1.5;  0.0;  0.0;  0.0;  5.5
   1211 121 ida     ;38006;38010;  0.6;  0.1;   674;  2222;  1.4;  0.0;  7.7;  5.5;  0.0
   1211 121 ida     ;38010;41007;  0.6;  0.3;   682;  2315;  1.5;  7.7;  0.0;  0.0;  0.0
   1211 121 ida     ;41007;41012;  0.3;  0.1;   682;  2260;  1.5;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;41012;43001;  1.0;  0.4;   682;  2260;  1.5;  0.0; 47.2;  0.0; 22.3
   1211 121 ida     ;43001;43003;  0.5;  0.1;   707;  3185;  1.5; 47.2; 14.0; 22.3; 37.2
   1211 121 ida     ;43003;31001;  0.3;  0.1;   684;  3100;  1.5; 14.0;  0.0; 37.2; 15.1
   1211 121 ida     ;31001;31003;  0.7;  0.2;   669;  3100;  1.4;  0.0;  0.5; 15.1;  0.0
   1211 121 ida     ;31003;31005;  0.5;  0.1;   669;  3102;  1.4;  0.5;  0.0;  0.0;  0.0
   1211 121 ida     ;31005;31007;  0.4;  0.1;   669;  3102;  1.4;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;31007;31009;  0.3;  0.1;   669;  3102;  1.4;  0.0; 43.5;  0.0;  0.0
   1211 121 ida     ;31009;31010;  0.5;  0.3;   713;  2669;  1.5; 43.5;155.2;  0.0;196.0
   1211 121 ida     ;31010;32002;  0.3;  0.1;   672;  2598;  1.4;155.2;  0.0;196.0;  3.9
   1211 121 ida     ;32002;32012;  0.5;  0.3;   668;  2584;  1.4;  0.0;  0.0;  3.9;  0.0
   1211 121 ida     ;32012;49004;  0.3;  0.1;   668;  2889;  1.4;  0.0;  0.0;  0.0; 63.0
   1211 121 ida     ;49004;49008;  0.4;  0.1;   605;  3135;  1.3;  0.0;  1.4; 63.0; 16.1
   1211 121 ida     ;49008;49011;  0.9;  0.1;   590;  4787;  1.3;  1.4;  0.0; 16.1;  0.0
   1211 121 ida     ;49011;49015;  1.3;  0.1;   590;  4787;  1.3;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;49015;49019;  0.6;  0.1;   590;  4787;  1.3;  0.0; 45.7;  0.0; 18.8
   1211 121 ida     ;49019;51004;  0.5;  0.1;   617;  4911;  1.3; 45.7;  5.5; 18.8; 19.0
   1211 121 ida     ;51004;51006;  0.6;  0.1;   604;  4979;  1.3;  5.5;  0.0; 19.0; 10.5
   1211 121 ida     ;51006;51007;  0.6;  0.1;   593;  5225;  1.3;  0.0;  0.0; 10.5;  0.0
   1211 121 ida     ;51007;51008;  0.3;  0.1;   593;  5040;  1.3;  0.0;  0.1;  0.0; 15.5
   1211 121 ida     ;51008;51013;  0.5;  0.1;   578;  6020;  1.2;  0.1;  0.2; 15.5;  0.0
   1211 121 ida     ;51013;51017;  0.6;  0.1;   578;  6020;  1.2;  0.2;  6.6;  0.0;145.2
   1211 121 ida     ;51017;51020;  0.3;  0.1;   439;  2690;  0.9;  6.6;  8.0;145.2; 52.8
   1211 121 ida     ;51020;52007;  0.2;  0.1;   395;  2330;  0.8;  8.0;  0.0; 52.8;  0.0
   1211 121 ida     ;52007;57002;  0.7;  0.4;   395;  2330;  0.8;  0.0;  9.3;  0.0; 21.7
   1211 121 ida     ;57002;57008;  0.3;  0.2;   382;  2215;  0.8;  9.3;  0.0; 21.7;  0.0
   1211 121 ida     ;57008;57014;  0.2;  0.1;   382;  1926;  0.8;  0.0;  0.0;  0.0;  0.0
   1211 121 ida     ;57014;57018;  0.2;  0.1;   382;  1926;  0.8;  0.0;  0.0;  0.0;  9.7
   1211 121 ida     ;57018;57020;  0.2;  0.1;   372;  1887;  0.8;  0.0;  0.0;  9.7;  0.0
   1211 121 ida     ;57020;57021;  0.2;  0.1;   372;  1887;  0.8;  0.0; 22.0;  0.0; 29.0
   1211 121 ida     ;57021;58001;  0.3;  0.2;   365;  1837;  0.8; 22.0;  0.0; 29.0;  0.0
